id|user_id|user_name|text|contributors|in_reply_to_status_id|favorite_count|coordinates|source|in_reply_to_screen_name|in_reply_to_user_id|is_retweet|retweet_count|geo|created_at|place
854780571565871105|815861005204996096|alocalbookshop|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:43 +0000 2017|
854780580474564608|87803283|citizenandrew|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:46 +0000 2017|
854780582835998720|3237503149|Luxordus|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:46 +0000 2017|
854780589869854720|21107968|dmitchell121|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:48 +0000 2017|
854780604323332096|21107968|dmitchell121|RT @Kasparov63: Tillerson is like Thomas Jefferson. He can write memos for Exxon with his left hand and approve them as Secretary o||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:51 +0000 2017|
854780620345659392|92058026|idlediscourse|RT @juliaioffe: There it is.  https://t.co/DjeMPPHKu4||0||"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|||False|0||Wed Apr 19 19:35:55 +0000 2017|
854780626737803264|102869128|CLSchorr|RT @jimsciutto: This would be one pretty significant waiver https://t.co/5CqYcim16m||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:35:57 +0000 2017|
854780636535676929|2242607172|banksdignity|"RT @20committee: Pepe's just locked himself in a bathroom stall with a Luger again.https://t.co/uDxnyXZp1p"||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:35:59 +0000 2017|
854780666298474499|1006602775|KMR31871|Who exactly would have to approve this waiver? Anyone know? https://t.co/q0DIKZ3fGL||0||"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|||False|0||Wed Apr 19 19:36:06 +0000 2017|
854780675173560322|845299319049781248|intercepted|RT @wikileaks: .@JulianAssange speaks on Trumps CIA director threat to end @Wikileaks https://t.co/xdQ5eOGh14||0||"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|||False|0||Wed Apr 19 19:36:08 +0000 2017|
